Product_Name,Manufacturing_Site,Manufacturing_Line,Batch_Start_Time,Reaction_Time,Reactor_Temp,Pressure,pH,Agitation_Speed,Yield,Batch_Status,Batch_End_Time,Sample_ID,Instrument_Type,Retention_Time,Impurity_A,Impurity_B,Total_Impurity,Purity,Test_Date,temp_mean,temp_max,pressure_mean,pressure_max,ph_mean,ph_std,oxygen_mean,temp_pressure_ratio,reaction_intensity,impurity_ratio
MetforminXR,Plant_A,Line_3,2024-08-09,8.0,69.6,1.36,6.78,235.0,94.42,Pass,2024-08-09 08:00:00.000000000,SMP_00467,HPLC,5.15,0.1402,0.2615,0.4017,95.983,2024-01-01,74.50967,76.423,1.50401,1.649,6.6961699999999995,0.04610419797271261,36.30036,29.491525423728806,556.8,0.004141963024447583
AmoxiTab,Plant_B,Line_1,2024-07-24,9.12,79.43,1.5,6.93,181.0,92.28,Pass,2024-07-24 09:07:12.000000000,SMP_00468,HPLC,5.357,0.3555,0.1286,0.4841,95.159,2024-07-22,72.20817,74.187,1.53614,1.642,6.842619999999999,0.04772771678485122,41.44411,31.772000000000002,724.4016,0.005034370157759543
AtorvaCap,Plant_A,Line_3,2024-09-29,7.46,78.95,0.69,6.85,219.0,88.42,Pass,2024-09-29 07:27:36.000000000,SMP_00469,UPLC,5.471,0.171,0.163,0.334,96.66,2024-01-06,77.76823999999999,80.135,1.54262,1.684,6.96252,0.044862636587879645,36.55351,46.71597633136095,588.967,0.0034200286708990376
AtorvaCap,Plant_B,Line_1,2024-08-23,8.45,75.4,1.64,6.97,224.0,94.32,Pass,2024-08-23 08:27:00.000000000,SMP_00470,HPLC,5.151,0.1807,0.0524,0.2331,97.669,2024-10-23,70.94093,73.259,1.4198300000000001,1.558,6.89255,0.05711929303102084,36.07384,28.560606060606066,637.13,0.002362444131388785
MetforminXR,Plant_A,Line_3,2024-12-05,5.51,80.4,1.9,6.54,204.0,94.17,Pass,2024-12-05 05:30:36.000000000,SMP_00471,UPLC,5.298,0.2696,0.0169,0.2865,97.135,2024-01-05,74.80086999999999,77.221,1.24124,1.366,6.86057,0.05258187555007553,40.95321,27.724137931034484,443.004,0.0029194476995974927
AtorvaCap,Plant_A,Line_1,2024-08-15,6.14,82.13,1.62,7.26,232.0,89.22,Pass,2024-08-15 06:08:24.000000000,SMP_00472,HPLC,4.629,0.0356,0.0817,0.1173,98.827,2024-03-20,79.20069,81.278,1.46528,1.645,6.710750000000001,0.04638320294192193,36.16144,31.347328244274806,504.27819999999997,0.0011750328067556873
AmoxiTab,Plant_B,Line_3,2024-01-09,8.91,81.54,1.11,7.53,180.0,91.89,Pass,2024-01-09 08:54:36.000000000,SMP_00473,UPLC,5.113,0.2676,0.2698,0.5374,94.626,2024-09-30,72.56007,74.948,1.4482499999999998,1.547,6.917999999999999,0.04293382269625105,42.03189999999999,38.644549763033176,726.5214000000001,0.005619810511785497
MetforminXR,Plant_A,Line_1,2024-06-14,6.06,72.36,1.26,6.16,210.0,94.19,Pass,2024-06-14 06:03:36.000000000,SMP_00474,UPLC,5.109,0.3482,0.2424,0.5906,94.094,2024-06-25,71.73169,73.901,1.4287200000000002,1.518,6.67132,0.0478727015694285,35.19251,32.01769911504425,438.5016,0.006210696784234547
AmoxiTab,Plant_A,Line_2,2024-11-14,8.35,80.07,0.77,6.31,197.0,88.57,Pass,2024-11-14 08:21:00.000000000,SMP_00475,UPLC,5.498,0.0854,0.2107,0.2961,97.039,2024-12-03,71.40206,73.547,1.48155,1.61,6.6753,0.05185381549913357,37.83283,45.23728813559322,668.5844999999999,0.0030202266444986177
AmoxiTab,Plant_A,Line_2,2024-08-01,7.78,76.06,1.79,6.82,210.0,94.26,Pass,2024-08-01 07:46:48.000000000,SMP_00476,UPLC,5.279,0.3589,0.0634,0.4223,95.777,2024-11-16,74.59148,77.095,1.50694,1.633,6.98019,0.0546509021985099,46.493900000000004,27.261648745519715,591.7468,0.004363640121103155
MetforminXR,Plant_A,Line_1,2024-04-26,7.45,83.63,1.2,6.7,263.0,93.2,Pass,2024-04-26 07:27:00.000000000,SMP_00477,HPLC,5.299,0.1801,0.1231,0.3032,96.968,2024-12-04,74.62612,76.415,1.659,1.779,6.88326,0.05184390323876363,30.76459,38.01363636363636,623.0435,0.003094888126735261
AmoxiTab,Plant_A,Line_3,2024-12-09,6.76,74.38,1.49,7.56,264.0,88.0,Pass,2024-12-09 06:45:36.000000000,SMP_00478,HPLC,5.288,0.2707,0.1114,0.3821,96.179,2024-05-15,72.34183,74.376,1.5391,1.667,6.60288,0.048138537450558024,45.073010000000004,29.871485943775095,502.80879999999996,0.003931919447617283
AtorvaCap,Plant_A,Line_1,2024-03-12,9.36,73.22,1.45,6.89,258.0,92.88,Pass,2024-03-12 09:21:36.000000000,SMP_00479,HPLC,5.209,0.1946,0.1667,0.3613,96.387,2024-01-25,71.85447,73.62,1.35024,1.48,6.8716099999999996,0.0468077725998318,33.67097,29.885714285714283,685.3391999999999,0.003709940751845729
AmoxiTab,Plant_B,Line_3,2024-03-04,10.59,71.93,1.95,7.36,206.0,93.46,Pass,2024-03-04 10:35:24.000000000,SMP_00480,UPLC,5.506,0.3073,0.1617,0.469,95.31,2024-11-20,72.49052,73.812,1.4208500000000002,1.507,6.9921500000000005,0.04676340082335373,42.96934,24.38305084745763,761.7387000000001,0.004869691620807808
MetforminXR,Plant_A,Line_2,2024-07-23,8.45,75.95,1.53,5.98,247.0,89.5,Pass,2024-07-23 08:27:00.000000000,SMP_00481,HPLC,4.739,0.3525,0.0998,0.4523,95.477,2024-07-01,76.63594,78.677,1.41031,1.566,6.87767,0.045417269665165655,34.91589,30.0197628458498,641.7774999999999,0.004688164018367072
MetforminXR,Plant_A,Line_3,2024-07-27,8.48,77.33,1.74,7.13,223.0,89.81,Pass,2024-07-27 08:28:48.000000000,SMP_00482,HPLC,5.229,0.3147,0.2079,0.5226,94.774,2024-06-16,74.81292,76.722,1.49841,1.674,6.75192,0.05552061770098559,42.265060000000005,28.222627737226276,655.7584,0.005456595735794683
MetforminXR,Plant_B,Line_2,2024-03-12,6.98,77.43,1.66,6.51,221.0,87.97,Pass,2024-03-12 06:58:48.000000000,SMP_00483,HPLC,5.426,0.2496,0.1983,0.4479,95.521,2024-12-03,73.80387999999999,75.623,1.52762,1.635,6.6851,0.04627705323986898,47.6104,29.10902255639098,540.4614,0.004640440940313507
AmoxiTab,Plant_B,Line_3,2024-10-03,6.21,76.75,1.91,6.51,218.0,90.2,Pass,2024-10-03 06:12:36.000000000,SMP_00484,HPLC,4.822,0.2024,0.1217,0.3241,96.759,2024-06-26,72.80077,74.747,1.43858,1.566,6.856,0.04619611247800844,42.61733,26.374570446735394,476.6175,0.0033152957783938054
MetforminXR,Plant_B,Line_3,2024-09-30,7.94,78.36,1.43,6.7,273.0,91.95,Pass,2024-09-30 07:56:24.000000000,SMP_00485,UPLC,5.368,0.2431,0.2043,0.4474,95.526,2024-04-04,76.50165,78.505,1.48339,1.582,6.76951,0.051571171768496384,41.15318,32.24691358024692,622.1784,0.0046350206162070326
MetforminXR,Plant_B,Line_3,2024-11-15,6.54,73.89,2.06,6.23,261.0,89.82,Pass,2024-11-15 06:32:24.000000000,SMP_00486,UPLC,5.048,0.3156,0.2699,0.5855,94.145,2024-02-02,78.86582,80.981,1.4124700000000001,1.538,6.97092,0.05018504747331608,51.43521,24.147058823529413,483.24060000000003,0.006153765305586211
AmoxiTab,Plant_B,Line_1,2024-12-03,5.34,70.64,0.9,6.98,242.0,86.06,Pass,2024-12-03 05:20:24.000000000,SMP_00487,HPLC,5.222,0.319,0.2942,0.6132,93.868,2024-04-20,73.16801000000001,75.017,1.3962199999999998,1.517,6.82594,0.053535189974974244,39.27076,37.178947368421056,377.2176,0.006463718008179787
AtorvaCap,Plant_B,Line_1,2024-04-04,9.21,70.2,1.76,6.88,215.0,89.25,Pass,2024-04-04 09:12:36.000000000,SMP_00488,HPLC,5.044,0.3051,0.2193,0.5244,94.756,2024-05-25,73.99216,75.987,1.69913,1.827,6.798690000000001,0.04907995846811956,36.65302,25.434782608695656,646.542,0.005476419232215214
AmoxiTab,Plant_B,Line_2,2024-06-14,9.28,79.88,1.24,6.91,221.0,90.33,Pass,2024-06-14 09:16:48.000000000,SMP_00489,HPLC,5.392,0.1217,0.2169,0.3386,96.614,2024-08-18,75.76442,77.725,1.41124,1.518,6.564590000000001,0.05098110067723747,37.11056,35.66071428571428,741.2864,0.003468764726371217
MetforminXR,Plant_A,Line_2,2024-02-01,6.71,77.35,1.35,7.15,236.0,95.27,Pass,2024-02-01 06:42:36.000000000,SMP_00490,UPLC,5.142,0.2477,0.1608,0.4085,95.915,2024-09-28,75.39757,77.549,1.4491399999999999,1.561,6.7056499999999994,0.04936063433772102,34.38696,32.91489361702127,519.0184999999999,0.004215033792498581
MetforminXR,Plant_A,Line_1,2024-01-11,8.37,65.72,1.67,7.41,204.0,94.38,Pass,2024-01-11 08:22:12.000000000,SMP_00491,UPLC,5.369,0.1867,0.2624,0.4491,95.509,2024-12-01,75.44715000000001,77.448,1.4980600000000002,1.601,6.70999,0.04499303986577972,41.531800000000004,24.61423220973783,550.0763999999999,0.004653452009657131
AmoxiTab,Plant_B,Line_2,2024-10-27,9.5,80.48,1.67,6.65,248.0,95.34,Pass,2024-10-27 09:30:00.000000000,SMP_00492,UPLC,5.287,0.3165,0.0944,0.4109,95.891,2024-02-07,75.60168,77.001,1.58673,1.702,6.810549999999999,0.05175551988323424,38.89546,30.14232209737828,764.5600000000001,0.004240847963175114
AtorvaCap,Plant_A,Line_1,2024-08-04,8.31,84.4,1.68,6.99,192.0,89.04,Pass,2024-08-04 08:18:36.000000000,SMP_00493,HPLC,5.041,0.1735,0.2531,0.4266,95.734,2024-05-14,77.10906,78.726,1.3855199999999999,1.539,6.904170000000001,0.05290320014761474,38.76124,31.49253731343284,701.364,0.004410031633138297
MetforminXR,Plant_A,Line_3,2024-10-15,6.21,71.42,1.08,6.92,232.0,92.57,Pass,2024-10-15 06:12:36.000000000,SMP_00494,UPLC,5.3,0.2952,0.157,0.4522,95.478,2024-11-29,76.11699,78.537,1.4243299999999999,1.544,6.7613199999999996,0.04396805084319171,34.48762,34.33653846153846,443.51820000000004,0.004687078919546425
MetforminXR,Plant_A,Line_2,2024-04-11,7.65,76.68,1.93,6.95,151.0,82.31,Fail,2024-04-11 07:39:00.000000000,SMP_00495,UPLC,5.067,0.2218,0.2993,0.5211,94.789,2024-08-22,73.52203,75.493,1.44719,1.557,6.784009999999999,0.05300895578993588,41.40575,26.17064846416383,586.6020000000001,0.005440081846558582
MetforminXR,Plant_B,Line_2,2024-09-23,9.99,72.63,1.23,6.96,203.0,93.72,Pass,2024-09-23 09:59:24.000000000,SMP_00496,UPLC,5.213,0.0621,0.2271,0.2892,97.108,2024-11-14,75.09164,76.81,1.56905,1.668,6.683450000000001,0.050421531195321743,36.04909,32.5695067264574,725.5736999999999,0.0029477718432747583
AmoxiTab,Plant_B,Line_1,2024-08-01,8.37,78.14,1.27,7.44,282.0,94.44,Pass,2024-08-01 08:22:12.000000000,SMP_00497,UPLC,5.139,0.3431,0.1746,0.5177,94.823,2024-12-10,76.91230999999999,79.13,1.51102,1.646,6.75179,0.04653515994504683,40.956739999999996,34.42290748898679,654.0318,0.005402669505233609
MetforminXR,Plant_A,Line_2,2024-06-27,8.81,69.17,1.69,6.62,251.0,90.59,Pass,2024-06-27 08:48:36.000000000,SMP_00498,UPLC,5.38,0.2475,0.1611,0.4086,95.914,2024-06-08,73.94533,76.488,1.38514,1.495,6.7095899999999995,0.04529278378093222,34.85093,25.71375464684015,609.3877,0.004216109127680211
AtorvaCap,Plant_B,Line_2,2024-03-28,8.51,74.64,1.41,6.19,266.0,93.18,Pass,2024-03-28 08:30:36.000000000,SMP_00499,HPLC,5.308,0.3776,0.222,0.5996,94.004,2024-02-07,74.80394,77.158,1.59423,1.701,6.690650000000001,0.053027984797813836,42.25435,30.970954356846473,635.1863999999999,0.006311313207864932
